KRAS mutation is present in a small subset of primary urinary bladder adenocarcinomas	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2559.2012.04309.x	 RE Alexander, A Lopez‐Beltran, R Montironi… - …, 2012 - Wiley Online Library	 R Montironi	 26	 0	 10.1111/j.1365-2559.2012.04309.x	 Histopathology	 2012 Dec;61(6):1036-42.	 Riley E Alexander	 22804747
PSA screening and deaths from prostate cancer after diagnosis—a population based analysis	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1002/pros.22680	 MS Wachtel, T Nelius, AL Haynes, S Dahlbeck… - The …, 2013 - Wiley Online Library	 MS Wachtel	 20	 1	 NaN	 NaN	 NaN	 NaN	 PMID: 23649537
MicroRNA Signature Distinguishes Early from Late Biochemical Failure In Prostate Cancer	 Citation	 NaN	 SJ Wala, Z Lichner, A Fendler… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 Z Lichner	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
The chromatin remodeling gene ARID1A is a new prognostic marker in clear cell renal cell carcinoma	 Html	 https://www.sciencedirect.com/science/article/pii/S0002944013000540	 Z Lichner, A Scorilas, NMA White, AH Girgis… - The American Journal of …, 2013 - Elsevier	 Z Lichner	 87	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Seeking Standard for Adequate Pathological Lymph Node Staging in Bladder Carcinoma	 Citation	 NaN	 L Wang, K Mudaliar, V Mehta… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 V Mehta	 NaN	 0	 10.1007/s00428-014-1575-9	 Virchows Arch	 2014 May;464(5):595-602.	 Lu Wang	 24699919
Immunohistochemical Characterization of Gleason Pattern 4-Associated Pattern 3 Prostate Cancer	 Citation	 NaN	 A Ward, A Sowalsky, L Quintana… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
GATA3 expression in nested, micropapillary, and plasmacytoid urothelial carcinomas	 Citation	 NaN	 J Warrick, N Palanisamy… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 N Palanisamy	 3	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Tissue PCA3 Evaluation in Prostate Cancer by In-Situ Hybridization	 Citation	 NaN	 J Warrick, N Palanisamy… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 N Palanisamy	 NaN	 0	 PMC3968238	 Mod Pathol	 2014 Apr;27(4):609-20.	 Joshua I Warrick	 24072184
Foamy gland carcinoma of the prostate in needle biopsy: incidence, Gleason grade, and comparative α-methylacyl-CoA racemase vs. ERG expression	 NaN	 https://journals.lww.com/ajsp/FullText/2013/11000/Foamy_Gland_Carcinoma_of_the_Prostate_in_Needle.10.aspx	 JI Warrick, PA Humphrey - The American Journal of Surgical …, 2013 - journals.lww.com	 PA Humphrey	 39	 0	 10.1097/PAS.0b013e318293d85b	 Am J Surg Pathol	 2013 Nov;37(11):1709-14.	 Joshua I Warrick	 23797726
Targeted Seminal Vesicles Biopsies: Incidence and Clinicopathological Findings	 Citation	 NaN	 KE Watts, C Magi-Galluzzi - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 C Magi-Galluzzi	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
miRNA expression in lower and upper urothelial carcinoma and the potential clinical application	 Citation	 NaN	 S Wei, Y Yao, PK Gupta, Z Bing - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 5	 0	 NaN	 NaN	 NaN	 NaN	 NaN
The Immunohistochemical Distinction between Clear-Cell Renal-Cell Carcinoma and Other Forms of Clear-Cell Carcinoma	 Citation	 NaN	 SM Wendroth, MJ Mentrikoski… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Impaired ΔNp63 expression associates with reduced β-catenin and aggressive phenotypes of urothelial neoplasms	 Html	 https://www.nature.com/articles/6600764	 F Koga, S Kawakami, J Kumagai, T Takizawa… - … journal of cancer, 2003 - nature.com	 F Koga	 102	 0	 NaN	 NaN	 NaN	 NaN	 NaN
SF-1 immunohistochemical expression in tumors	 Citation	 NaN	 M Wilkerson, F Lin, J Shi - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 3	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Androgen receptor expression in genitourinary neoplasms	 Citation	 NaN	 E Williams, J Higgins… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 2	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Cystic partially regressed clear cell renal cell carcinoma: a potential mimic of multilocular cystic renal cell carcinoma	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1111/his.12239	 SR Williamson, GT MacLennan… - …, 2013 - Wiley Online Library	 SR Williamson	 33	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Clear cell papillary renal cell carcinoma–like tumors in patients with von Hippel-Lindau disease are unrelated to sporadic clear cell papillary renal cell carcinoma	 NaN	 https://journals.lww.com/ajsp/Fulltext/2013/08000/Clear_Cell_Papillary_Renal_Cell_Carcinoma_like.2.aspx	 SR Williamson, S Zhang, JN Eble… - The American Journal …, 2013 - journals.lww.com	 SR Williamson	 70	 1	 10.1097/PAS.0b013e318282dab8	 Am J Surg Pathol	 2013 Aug;37(8):1131-9.	 Sean R Williamson	 23648463
Urethral caruncle: a lesion related to IgG4-associated sclerosing disease?	 NaN	 https://jcp.bmj.com/content/jclinpath/early/2012/11/29/jclinpath-2012-201218.full.pdf	 SR Williamson, M Scarpelli, A Lopez-Beltran… - Journal of Clinical …, 2012 - jcp.bmj.com	 SR Williamson	 21	 1	 10.1136/jclinpath-2012-201218	 J Clin Pathol	 2013 Jul;66(7):559-62.	 Sean R Williamson	 23204561
Renal Core Biopsies of Angiomyolipomas: Review of a Single Institution Eight Year Experience with an Emphasis on Angiomyolipomas with Epithelioid …	 Citation	 NaN	 AJ Wu, S Wolf, S Tomlins… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 S Tomlins	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Metastases to the Kidney: A Clinicopathologic Study of Forty One Cases with an Emphasis on Deceptive Features	 Citation	 NaN	 AJ Wu, LP Kunju, J Reynolds… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Erg protein expression and PTEN loss are uncommon in prostate cancer of Chinese population	 Citation	 NaN	 T Xing, X Pei, W Fang, H He - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Diagnostic and prognostic role of immunohistochemical expression of napsin-A aspartic peptidase in clear cell and papillary renal cell carcinoma: a study including …	 NaN	 https://journals.lww.com/appliedimmunohist/Fulltext/2014/03000/Diagnostic_and_Prognostic_Role_of.7.aspx	 B Xu, S Abourbih, K Sircar, W Kassouf… - Applied …, 2014 - journals.lww.com	 NaN	 15	 0	 10.1097/PAI.0b013e31828ef24e	 Appl Immunohistochem Mol Morphol	 2014 Mar;22(3):206-12.	 Bin Xu	 23702650
Enhancer of zeste homolog 2 expression is associated with metastasis and adverse clinical outcome in clear cell renal cell carcinoma: a comparative study and review …	 NaN	 https://meridian.allenpress.com/aplm/article-abstract/137/10/1326/172512	 B Xu, S Abourbih, K Sircar… - … of Pathology and …, 2013 - meridian.allenpress.com	 NaN	 24	 0	 10.5858/arpa.2012-0525-OA	 Arch Pathol Lab Med	 2013 Oct;137(10):1326-36.	 Bin Xu	 24079759
Is Papillary Renal Cell Carcinoma Derived from Proximal Convoluted Tubules?	 Citation	 NaN	 XJ Yang, K Dykema, L Jia… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 K Dykema	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Immunohistochemical Expression of Maspin, p53 and Ki67 in Bladder Urothelial Tumors, and Their Relationship with Clinicopathological Parameters'	 Citation	 NaN	 G Yavuz, S Bircan - LABORATORY …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Prevalence of ERG rearrangement, SPINK1 overexpression and PTEN deletion in prostate cancer of Korean men	 Citation	 NaN	 GS Yoon, K Park, T MacDonald… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Benign Testicular Teratomas in Postpubertal Patients: A Clinical, Histopathologic, and Molecular Genetic Analysis of 24 Cases	 Citation	 NaN	 C Zhang, DM Berney… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 DM Berney	 NaN	 0	 10.1097/PAS.0b013e31827dcc4c	 Am J Surg Pathol	 2013 Jun;37(6):827-35.	 Chen Zhang	 23598964
Testicular fibrothecoma: a morphologic and immunohistochemical study of 16 cases	 NaN	 https://journals.lww.com/ajsp/Fulltext/2013/08000/Testicular_Fibrothecoma__A_Morphologic_and.10.aspx	 M Zhang, CS Kao, TM Ulbright… - The American Journal of …, 2013 - journals.lww.com	 CS Kao	 34	 0	 10.1097/PAS.0b013e318286c129	 Am J Surg Pathol	 2013 Aug;37(8):1208-14.	 Miao Zhang	 23715159
Chronic inflammation on initial benign prostate biopsy is a negative predictor of subsequent cancer detection	 Citation	 https://onlinelibrary.wiley.com/doi/abs/10.1111/pin.12004	 C Zhao, S Venigalla, H Miyamoto - Pathology International, 2012 - Wiley Online Library	 C Zhao	 2	 1	 10.1111/pin.12004	 Pathol Int	 2012 Nov;62(11):774-6.	 Chen Zhao	 23121611
GATA3 expression in matched paired primary and metastatic urothelial carcinomas	 Citation	 NaN	 L Zhao, GP Paner, JB Taxy… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 GP Paner	 3	 0	 10.1097/PAS.0b013e31829e2525	 Am J Surg Pathol	 2013 Dec;37(12):1876-81.	 Lei Zhao	 24121175
Clinical Outcomes of Patients with pT2b and Small Size pT3a Renal Cell Carcinomas Are Similar	 Citation	 NaN	 H Zhong, K Attwood, Y Huang… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Genomic Profiles Suggest Renal Oncocytic Tumors Are Intermediate between Oncocytoma and Eosinophilic Chromophobe Renal Cell Carcinoma, but …	 Citation	 NaN	 M Zhou, K Smith… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
The Expression Levels of Cytoplasmic and Membranous Jagged-1 Are Associated with Progression and Metastasis of Prostate Cancer	 Citation	 NaN	 X Zhou, H Zhu, S Redfield… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 PMC3633979	 Am J Transl Res	 2013 Apr 19;5(3):368-78.	 He Zhu	 23634247
Significantly Decreased p63 and p40 Expression in Urothelial Carcinoma (UC) with Glandular Differentiation (GD)	 Citation	 NaN	 B Zhu, X Lin, SM Rohan, C Villa… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 X Lin	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Comparison of p40 to p63 Expression in Micropapillary Urothelial Carcinoma (MPUC) and Conventional Urothelial Carcinoma (UC)	 Citation	 NaN	 B Zhu, X Lin, SM Rohan, C Villa… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 X Lin	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Added Value of ERG to PIN Cocktail for Evaluation of Atypical Small Acinar Proliferations (ASAP) of Prostate	 Citation	 NaN	 EE Chang, DJ Luthringer… - …, 2013 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Prognostic Significance of RICTOR Protein Expression in Prostatic Adenocarcinomas (PACs): Nuclear Immunoreactivity Independently Predicts Disease …	 Citation	 NaN	 KF Afaneh, OR Elkadi, JS Ross… - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Inverted/endophytic growth pattern of papillary urothelial neoplasms of the bladder: clinicopathological study in 225 transurethral resection specimens	 Citation	 NaN	 AS Akki, K Richards, ND Smith… - MODERN …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 3	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Cysteine-rich secretory protein 3 (CRISP3), ERG and PTEN define a molecular subtype of prostate cancer with implication to patients' prognosis	 Html	 https://link.springer.com/article/10.1186/1756-8722-7-21	 S Al Bashir, M Alshalalfa, SA Hegazy, M Dolph… - Journal of hematology & …, 2014 - Springer	 S Al Bashir	 36	 0	 NaN	 NaN	 NaN	 NaN	 NaN
The expression patterns of p53 and p16 and an analysis of a possible role of HPV in primary adenocarcinoma of the urinary bladder	 Html	 https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0095724	 RE Alexander, SR Williamson, J Richey… - PLoS …, 2014 - journals.plos.org	 SR Williamson	 25	 0	 PMC3994140	 PLoS One	 2014 Apr 21;9(4):e95724.	 Riley E Alexander	 24752337
Next Generation Targeted Prostate Biopsies vs. Standard Multicore Prostate Biopsies: Comparing Diagnostic Yield	 Citation	 NaN	 MN Al-Kawaaz, CS Friedman… - MODERN …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 MN Al-Kawaaz	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Clinicopathological Analysis of Testicular Germ Cell Tumor (GCT) with Rhabdomyosarcomatous Transformation	 Citation	 NaN	 I Alvarado-Cabrero… - MODERN …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Pathological features of metastatic regional lymph nodes in penile squamous cell carcinoma	 Citation	 NaN	 I Alvarado-Cabrero… - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
SALL4 Is a Better Marker Than PLAP in Metastatic Treated Malignant Germ Cell Tumors	 Citation	 NaN	 NK Andeen, MS Tretiakova - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 MS Tretiakova	 NaN	 0	 10.1097/PAI.0000000000000174	 Appl Immunohistochem Mol Morphol	 2016 Mar;24(3):210-4.	 Nicole K Andeen	 25906119
Utility of ERG versus AMACR expression in diagnosis of minimal adenocarcinoma of the prostate in needle biopsy tissue	 NaN	 https://journals.lww.com/ajsp/fulltext/2014/07000/Utility_of_ERG_Versus_AMACR_Expression_in.17.aspx	 C Andrews, PA Humphrey - The American journal of surgical …, 2014 - journals.lww.com	 PA Humphrey	 26	 0	 10.1097/PAS.0000000000000205	 Am J Surg Pathol	 2014 Jul;38(7):1007-12.	 Caitlin Andrews	 24705308
Does discontinuous involvement of a prostatic needle biopsy core by adenocarcinoma correlate with a large tumor focus at radical prostatectomy?	 NaN	 https://journals.lww.com/ajsp/Fulltext/2015/02000/Does_Discontinuous_Involvement_of_a_Prostatic.17.aspx	 JA Arias-Stella III, KR Varma… - The American Journal …, 2015 - journals.lww.com	 NaN	 20	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Composite Gleason Score (CGS) Is Superior to Grading Individual Needle Cores When More Than Two Grades Are Present in a 12 Core Prostate Biopsy …	 Citation	 NaN	 JA Arias-Stella, R Gulati… - MODERN …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 R Gulati	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Is the 2005 International Society of Urological Pathology (ISUP) Recommendation for Gleason Grading Accurate When Three Different Gleason Grade …	 Citation	 NaN	 JA Arias-Stella, SR Williamson… - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 SR Williamson	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Specificity of GATA3 Staining with Special Emphasis on GATA3 and Uroplakin 2 in Urothelial Lesions	 Citation	 NaN	 V Avadhani, D Buonocore… - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 V Avadhani	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Utility of Immunohistochemical Stains in Differentiating Urothelial Carcinoma from Squamous Cell Carcinoma	 Citation	 NaN	 S Babayeva, MU Bashir… - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Novel Technique of Sampling the Urinary Bladder in Radical Cystectomy Specimens for Urothelial Carcinoma	 Citation	 NaN	 CG Ball, J Swift, TA Flood… - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 CG Ball	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 PMID: 25627071

Basal-Like Variant of Non-Invasive Urothelial Carcinoma: A Variant of Urothelial Carcinoma with Immunohistochemical Features of Basal-Like Urothelial …	 Citation	 NaN	 CG Ball, TA Flood, EC Belanger… - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 CG Ball	 2	 1	 NaN	 NaN	 NaN	 NaN	 NaN
" Early" and Other Patterns Associated with Intraductal Carcinoma of the Prostate (IDC-P): A Study Focusing on Proximal Duct (PD) Involvement and PTEN …	 Citation	 NaN	 BS Banach, GP Paner - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 GP Paner	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Identification and validation of protein biomarkers of response to neoadjuvant platinum chemotherapy in muscle invasive urothelial carcinoma	 Html	 https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0131245	 AS Baras, N Gandhi, E Munari, S Faraj, L Shultz… - PloS one, 2015 - journals.plos.org	 AS Baras	 52	 1	 NaN	 NaN	 NaN	 NaN	 PMID: 26230923 
Handling and reporting of orchidectomy specimens with testicular cancer: areas of consensus and variation among 25 experts and 225 European pathologists	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1111/his.12657	 DM Berney, F Algaba, M Amin, B Delahunt… - …, 2015 - Wiley Online Library	 DM Berney	 41	 1	 PMC5026308	 Histopathology	 2015 Sep;67(3):313-24.	 Daniel M Berney	 25619976
GATA3 Expression in Small Cell Carcinoma of Bladder and Lung Origin	 Citation	 NaN	 SM Bezerra, SF Faraj, S Karram… - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 SM Bezerra	 NaN	 1	 10.1016/j.humpath.2014.04.011	 Hum Pathol	 2014 Aug;45(8):1682-7.	 Stephania Martins Bezerra	 24925221
Human papillomavirus infection and immunohistochemical p16INK4a expression as predictors of outcome in penile squamous cell carcinomas	 NaN	 https://www.sciencedirect.com/science/article/pii/S0046817714005115	 SM Bezerra, A Chaux, MW Ball, SF Faraj, E Munari… - Human pathology, 2015 - Elsevier	 SM Bezerra	 54	 1	 NaN	 NaN	 NaN	 NaN	 PMID: 25661481
GATA3 Expression in MiTF/TFE Family Translocation-Associated Renal Carcinomas	 Citation	 https://hero.epa.gov/hero/index.cfm/reference/details/reference_id/7254928	 SM Bezerra, SF Faraj, E Munari… - 103rd Annual Meeting …, 2014 - hero.epa.gov	 SM Bezerra	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
A machine learning tool to complement Gleason grading of prostate carcinoma	 Citation	 NaN	 S Bhele, Z Ma, S Mohanty… - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 S Bhele	 1	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Tumor Extent Evaluation in Surgical Specimens of Patients Submitted to Radical Prostatectomy: A Comparative Study	 Citation	 NaN	 A Billis, LLL Freitas, L Meirelles… - MODERN …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 A Billis	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 PMID: 21336958

Topography of Index Tumor in Surgical Specimens of Patients Submitted to Radical Prostatectomy: Clinicopathological Associations	 Citation	 NaN	 A Billis, LLL Freitas, L Meirelles… - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 A Billis	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Clinicopathologic Findings Associated with Insignificant Prostate Cancer in Surgical Specimens of Patients Submitted to Radical Prostatectomy	 Citation	 NaN	 A Billis, MM Quintal, LLL Freitas… - MODERN …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 A Billis	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
A subset of prostatic basal cell carcinomas harbor the MYB rearrangement of adenoid cystic carcinoma	 NaN	 https://www.sciencedirect.com/science/article/pii/S0046817715001598	 JA Bishop, R Yonescu, JI Epstein, WH Westra - Human pathology, 2015 - Elsevier	 JA Bishop	 32	 1	 10.1016/j.humpath.2015.05.002	 Hum Pathol	 2015 Aug;46(8):1204-8.	 Justin A Bishop	 26089205
Prostate cancer genomics: recent advances and the prevailing underrepresentation from racial and ethnic minorities	 NaN	 https://www.mdpi.com/1422-0067/19/4/1255	 SH Tan, G Petrovics, S Srivastava - International journal of molecular …, 2018 - mdpi.com	 SH Tan	 76	 0	 NaN	 NaN	 NaN	 NaN	 NaN
MED15, encoding a subunit of the mediator complex, is overexpressed at high frequency in castration‐resistant prostate cancer	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1002/ijc.28647	 D Adler, R Menon, M Braun… - … Journal of Cancer, 2014 - Wiley Online Library	 NaN	 29	 0	 10.1002/ijc.28647	 Int J Cancer	 2014 Jul 1;135(1):19-26.	 David Adler	 24374838
Papillary renal cell carcinoma: a single institutional study of 199 cases addressing classification, clinicopathologic and molecular features, and treatment …	 Html	 https://www.sciencedirect.com/science/article/pii/S0893395222000576	 P Murugan, L Jia, RG Dinatale, M Assel, N Benfante… - Modern Pathology, 2022 - Elsevier	 P Murugan	 17	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Length of positive surgical margin after radical prostatectomy as a predictor of biochemical recurrence	 NaN	 https://www.auajournals.org/doi/abs/10.1016/j.juro.2009.02.139	 S Shikanov, J Song, C Royce, H Al-Ahmadie… - The Journal of …, 2009 - auajournals.org	 H Al-Ahmadie	 123	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 28376606 
LIN28 Is More Sensitive Than SALL4 and OCT4 in Detecting Necrotic Embryonal Carcinoma and Seminoma	 Citation	 https://m.marthaarifin.com/ir/handle/20.500.11897/390242	 D Cao, X Rao, W Zhang, L Zhou… - LABORATORY …, 2014 - m.marthaarifin.com	 NaN	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Core needle biopsy and fine needle aspiration alone or in combination: diagnostic accuracy and impact on management of renal masses	 NaN	 https://www.sciencedirect.com/science/article/pii/S0022534717300642	 F Cate, ME Kapp, SA Arnold, LL Gellert, O Hameed… - The Journal of …, 2017 - Elsevier	 NaN	 14	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 28093293

CDCA5 overexpression as a poor prognostic factor in patients with urothelial carcinomas of upper urinary tract and urinary bladder	 NaN	 http://ir.nhri.org.tw/handle/3990099045/7950	 IW Chang, CH Hung, CF Li - MODERN PATHOLOGY, 2014 - ir.nhri.org.tw	 NaN	 NaN	 0	 PMC4455346	 Am J Transl Res	 2015 Apr 15;7(4):710-22.	 I-Wei Chang	 26064439
Molecular Pathways Altered in TMPRSS2/ERG Fusion Gene Expressing Prostate Cancers	 Citation	 NaN	 D Chatterjee, G Ayala… - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 D Chatterjee	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 PMID: 27294413 
Minimal Prostate Cancer on TRUS Biopsy: Incidence and Follow-Up in a Cohort of 61 Patients	 Citation	 NaN	 AR Chelliah, GD Stewart… - MODERN …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 GD Stewart	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Novel miRNA Expression Profiles and Potential Molecular Subtypes of Classical Seminoma Identified through Small RNA Sequencing	 Citation	 NaN	 YT Chen, Z Chen, T Tuschl… - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 T Tuschl	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
An Institutional Experience on the Management of Prostatic Adenocarcinoma	 Citation	 NaN	 S Chen, J Fava, A Amin - …, 2014 - … GROUP 75 VARICK ST, 9TH FLR …	 A Amin	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 26563400

… -associated renal cancer: recognition of the syndrome by pathologic features and the utility of detecting aberrant succination by immunohistochemistry	 Html	 https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3984629/	 YB Chen, AR Brannon, A Toubaji… - The American journal …, 2014 - ncbi.nlm.nih.gov	 YB Chen	 249	 1	 PMC3984629	 Am J Surg Pathol	 2014 May;38(5):627-37.	 Ying-Bei Chen	 24441663
